Locus tag	Ortholog group	Genome count calc	Reference (PMID)	Curated Product Descriptor	Gene	Gene Aliases	Functional role	regulon	cofactor	substrate	Regulator family	Merops family	CAZY	TC family	E.C.	evolution	Genome count calc	Loc Sys	Loc Cleave	protein localization	7002	6803
7002_A0627	cyan10559	1	na	protein of unknown function DUF29	na	na	na	na	na	na	na	na	na	na	na	na	2	na	na	cyt	7002_A0627	na
7002_A0628	cyan8521b	14	na	threonyl-tRNA synthetase ThrS	thrS	na	Aminoacyl-tRNA biosynthesis	na	na	na	na	na	na	na	6.1.1.3	core	2	na	na	cyt	7002_A0628	sll0078
7002_A0629	cyan10560	1	na	hypothetical protein	na	na	na	na	na	na	na	na	na	na	na	na	2	na	na	cyt	7002_A0629	na
7002_A0630	cyan2980	14	na	Holliday junction resolvase RuvC	ruvC	na	DNA replication	na	na	na	na	na	na	na	3.1.22.4	core	2	na	na	cyt	7002_A0630	sll0896
7002_A0631	cyan10561	1	na	toxin-antitoxin system toxin PIN family	na	na	Toxin-antitoxin	na	na	na	na	na	na	na	na	na	2	na	na	cyt	7002_A0631	na
7002_A0632	cyan10562	1	19493340	"toxin-antitoxin system antidote, DNA-binding DUF433 family"	na	na	Toxin-antitoxin	na	na	na	na	na	na	na	na	na	2	na	na	cyt	7002_A0632	na
7002_A0633	cyan10563	2	na	conserved hypothetical protein	na	na	na	na	na	na	na	na	na	na	na	na	2	na	na	cyt	7002_A0633	na
7002_A0634	cyan8225	2	na	ABC-type B12/cobalamin uptake system permease component BtuC	btuC	na	Cofactor B12 salvage: (B12 Transport)	Zur Cob ribosw	B12	na	na	na	na	3.A.1.13	na	na	2	Sec	na	IM 8 TM	7002_A0634	na
7002_A0635	cyan8224	2	na	ABC-type B12/cobalamin uptake system substrate-binding component BtuF	btuF	na	Cofactor B12 salvage: (B12 Transport)	Zur Cob ribosw	B12	na	na	na	na	3.A.1.13	na	na	2	Sec	LspA	LP -IM	7002_A0635	na
7002_A0636	cyan10564	1	na	"3',5'-cyclic-nucleotide phosphodiesterase CpdA"	cpdA	na	cAMP signalling	Cob ribosw	na	na	na	na	na	na	3.1.4.17	na	2	na	na	cyt	7002_A0636	na
7002_A0637	cyan8222	4	na	TonB-dependent B12/cobalamin receptor BtuB	btuB	na	Cofactor B12 salvage: (B12 Transport)	Zur Cob ribosw	na	na	na	na	na	1.B.14	na	na	2	Sec Bam	LepB	OM	7002_A0637	na
7002_A0638	cyan10565	1	na	D-alanine--D-alanine ligase c-terminal domain protein	na	na	Peptidoglycan biosynthesis?	na	na	na	na	na	na	na	na	na	2	na	na	cyt	7002_A0638	na
7002_A0639	cyan10566	1	na	phycobilisome rod-core linker protein cpcG	cpcG	na	Phycobilisome - phycocyanin/phycoerythrocyanin	na	na	na	na	na	na	na	na	na	2	na	na	cyt-TM assoc	7002_A0639	na
7002_A0640	cyan5687	5	na	WD-40-like beta propeller repeat-containing protein	na	na	na	na	na	na	na	S09	na	na	na	na	2	Sec	LspA	LP -IM	7002_A0640	na
7002_A0641	cyan2133	14	17035238	thioredoxin-responsive transcriptional regulator of photosynthesis and carbon fixation PedR	pedR	na	CO2 fixation	PedR	na	na	LuxR	na	na	na	na	core	2	na	na	cyt	7002_A0641	ssl0564
7002_A0642	cyan8759	8	na	nicotinamidase PncA	pncA	na	Cofactor NAD salvage	NrtR	na	na	na	na	na	na	3.5.1.19	na	2	na	na	cyt	7002_A0642	na
7002_A0643	cyan2564b	1	21057026	cyanate hydratase CynS	cynS	na	cyanate detoxification:internally generated (by-product of the urea cycle or via the degradation of carbamoyl phosphate)	NtcA	na	na	na	na	na	na	4.2.1.104	na	2	na	na	cyt	7002_A0643	na
7002_A0644	cyan0238	9	20823222	protoporphyrinogen oxidase HemJ	hemJ	na	Prosthetic group heme synth	na	na	na	na	na	na	na	na	na	2	Sec	na	IM 5 TM	7002_A0644	slr1790
7002_A0645	cyan0557	5	na	conserved hypothetical protein	na	na	na	na	na	na	na	na	na	na	na	na	2	na	na	cyt	7002_A0645	slr2052
7002_A0646	cyan10569	1	na	outer membrane efflux secretin	na	na	secretin	na	na	na	na	na	na	na	na	na	2	Sec Bam	LepB	OM	7002_A0646	na
7002_A0647	cyan2006	9	na	protein of unknown function DUF2358	na	na	na	na	na	na	na	na	na	na	na	core	2	na	na	cyt	7002_A0647	sll0364
7002_A0648	cyan1789	14	na	hydroxyethylthiazole kinase-related YjeF	yjeF	na	Cofactor thiamin (B1) synth: HMP precursor? | pyridine repair	na	na	na	na	na	na	na	na	core	2	na	na	cyt	7002_A0648	sll1433
7002_A0649	cyan0822	11	na	DNA mismatch repair protein MutL	mutL	na	DNA Repair	na	na	na	na	na	na	na	na	core	2	na	na	cyt	7002_A0649	slr1199
7002_A0650	DUF820	1	na	putative endonuclease DUF820 family	na	na	Genome evolution?	na	na	na	na	na	na	na	na	na	2	na	na	cyt	7002_A0650	na
7002_A0651	cyan10571	1	na	hypothetical protein	na	na	na	na	na	na	na	na	na	na	na	na	2	na	na	cyt	7002_A0651	na
7002_A0652	cyan3193	14	na	dihydroxy-acid dehydratase IlvD	ilvD	na	AA synth: ILV	na	na	na	na	na	na	na	4.2.1.9	core	2	na	na	cyt	7002_A0652	slr0452
7002_A0653	cyan10572	1	na	conserved hypothetical protein	na	na	na	na	na	na	na	na	na	na	na	na	2	na	na	cyt	7002_A0653	na
7002_A0654	cyan0429	8	na	small heat shock protein HspA	hspA	na	Chaperone	na	na	na	na	na	na	na	na	na	2	na	na	cyt	7002_A0654	sll1514
7002_A0655	cyan0889	14	na	pyruvate dehydrogenase E1 component beta subunit PdhB	pdhB	na	Pyruvate metabolism II	na	na	na	na	na	na	na	1.2.4.1	core	2	na	na	cyt	7002_A0655	sll1721
7002_A0656	cyan2218	14	na	preprotein translocase subunit SecD	secD	na	Transport|export:Sec	na	na	na	na	na	na	2.A.6.4	na	core	2	Sec	na	IM 6 TM	7002_A0656	slr0774
7002_A0657	cyan2219	14	na	preprotein translocase subunit SecF	secF	na	Transport|export:Sec	na	na	na	na	na	na	2.A.6.4	na	core	2	Sec	na	IM 5 TM	7002_A0657	slr0775
7002_A0658	cyan1081	10	na	FIG00870315: hypothetical protein	na	na	na	na	na	na	na	na	na	na	na	na	2	Sec	na	IM 2 TM	7002_A0658	sll0863
7002_A0659	cyan2839	2	na	GAF modulated transcriptional regulator LuxR family	na	na	Sensory transduction	na	na	na	LuxR	na	na	na	na	na	2	na	na	cyt-IM assoc	7002_A0659	sll0782
7002_A0660	cyan1436	4	na	HNH endonuclease	na	na	na	na	na	na	na	na	na	na	na	na	2	na	na	cyt	7002_A0660	slr2080
7002_A0661	cyan7333	3	na	conserved hypothetical protein	na	na	na	na	na	na	na	na	na	na	na	na	2	na	na	cyt	7002_A0661	na
7002_A0662	cyan2838	2	na	flavin-dependent oxidoreductase MSMEG_0569 family	na	na	biosynthesis unknown material	NtcA?	FAD	na	na	na	na	na	na	na	2	na	na	cyt	7002_A0662	slr0801
7002_A0663	cyan2837	2	20675451	MSMEG_0572 family protein	na	na	biosynthesis unknown material	NtcA?	na	na	na	na	na	na	na	na	2	na	na	cyt	7002_A0663	sll0783
7002_A0664	cyan2836	2	12902216 23063937	putative nitrilase	na	merR	biosynthesis unknown material	NtcA?	na	na	na	na	na	na	3.5.5.7	na	2	na	na	cyt	7002_A0664	sll0784
7002_A0665	cyan2835	2	na	radical SAM protein MSMEG_0568 family	na	na	biosynthesis unknown material	NtcA?	na	na	na	na	na	na	na	na	2	na	na	cyt	7002_A0665	sll0785
7002_A0666	cyan2834	2	na	putative N-acetyltransferase MSMEG_0567 N-terminal domain family	na	na	biosynthesis unknown material	NtcA?	na	na	na	na	na	na	na	na	2	na	na	cyt	7002_A0666	sll0786
7002_A0667	cyan2833	2	na	AIR synthase-related protein	na	na	biosynthesis unknown material	NtcA?	na	na	na	na	na	na	na	na	2	na	na	cyt	7002_A0667	sll0787
7002_A0667.1	cyan2832	2	na	MSMEG_0570 family protein	na	na	biosynthesis unknown material	NtcA?	na	na	na	na	na	na	na	na	2	na	na	cyt	7002_A0667.1	ssl1464
7002_A0668	cyan10574	1	na	WD-40-like beta propeller repeat-containing protein	na	na	na	na	na	na	na	S09	na	na	na	na	2	Sec	LspA	LP -IM	7002_A0668	na
7002_A0669	cyan2316	9	na	hypothetical protein	na	na	na	na	na	na	na	na	na	na	na	na	2	na	na	cyt	7002_A0669	slr0217
7002_A0670	cyan1238	9	na	"2-methyl-6-phytyl-1,4-benzoquinone cyclase Vte1"	vte1	na	Cofactor vitamin E (tocopherol) synth	na	na	na	na	na	na	na	na	core	2	na	na	cyt	7002_A0670	slr1737
7002_A0671	cyan2880	14	na	4-hydroxythreonine-4-phosphate dehydrogenase PdxA	pdxA	na	Cofactor pyridoxin (B6) synth	na	na	na	na	na	na	na	1.1.1.262	core	2	na	na	cyt	7002_A0671	sll0660
7002_A0672	cyan0224	14	na	methionine-R-sulfoxide reductase MsrB	msrB	na	Oxidative stress	na	na	na	na	na	na	na	1.8.4.12	core	2	na	na	cyt	7002_A0672	sll1680
7002_A0673	cyan10575	1	na	hypothetical protein	na	na	na	na	na	na	na	na	na	na	na	na	2	na	na	cyt	7002_A0673	na
7002_A0674	cyan2965	14	na	ornithine carbamoyltransferase ArgF	argF	na	L-arginine deiminase pathway	na	na	na	na	na	na	na	2.1.3.3	core	2	na	na	cyt	7002_A0674	sll0902
7002_A0675	cyan0460	14	22433663	long-chain-fatty-acid:[acyl-carrier protein] ligase (AMP-forming) Aas	aas	na	Fatty acid activation	na	na	na	na	na	na	na	6.2.1.20	core	2	na	na	cyt	7002_A0675	slr1609
7002_A0676	cyan0437	14	na	protein of unknown function DUF2869	na	na	na	na	na	na	na	na	na	na	na	core	2	na	na	cyt	7002_A0676	slr1600
7002_A0677	cyan1437	14	na	prephenate dehydrogenase TyrA	tyrA	na	AA synth:Phe & Tyr	na	na	na	na	na	na	na	1.3.1.12	core	2	na	na	cyt	7002_A0677	slr2081
7002_A0678	cyan10576	3	na	"protein-L-isoaspartate O-methyltransferase, Pcm"	pcm	na	na	na	na	na	na	na	na	na	2.1.1.77	na	2	na	na	cyt	7002_A0678	na
7002_A0679	cyan0795	12	na	protein of unknown function DUF1823	na	na	na	na	na	na	na	na	na	na	na	na	2	na	na	cyt	7002_A0679	slr1896
7002_A0680	cyan3854	6	na	MOSC domain-containing protein	na	na	na	na	na	na	na	na	na	na	na	na	2	na	na	cyt	7002_A0680	na
7002_A0681	cyan0116	14	na	anthranilate synthase alpha subunit TrpE	trpE	na	AA synth: Trp	na	na	na	na	na	na	na	4.1.3.27	core	2	na	na	cyt	7002_A0681	slr0738
7002_A0682	cyan0115	14	na	photosystem I subunit II PsaD	psaD	na	Photosystem I	na	na	na	na	na	na	na	na	core	2	na	na	cyt-TM assoc	7002_A0682	slr0737
7002_A0683	cyan4153	3	na	"carbohydrate esterase, family 1"	na	na	na	na	na	na	na	S09	na	na	na	na	2	na	na	cyt	7002_A0683	na
7002_A0684	cyan3936	4	na	"ribosomal protein S6 glutaminyl transferase, RimK"	rimK	na	Ribosome modification	na	na	na	na	na	na	na	na	na	2	na	na	cyt	7002_A0684	na
7002_A0685	cyan4822	4	na	protein of unknown function DUF785	na	na	Ribosome biogenesis	na	na	na	na	na	na	na	na	na	2	na	na	cyt	7002_A0685	na
7002_A0686	cyan3264	10	na	"ethyl (methyl; benzyl) viologen export pump, EvrC"	evrC	na	Transport|export	na	na	na	na	na	na	3.A.1.141	na	na	2	Sec	na	IM 6 TM	7002_A0686	slr0610
7002_A0687	cyan2295	11	na	hypothetical protein	na	na	na	na	na	na	na	na	na	na	na	core	2	Sec	na	IM 1 TM	7002_A0687	slr0013
7002_A0688	cyan10577	1	na	hypothetical protein	na	na	na	na	na	na	na	na	na	na	na	na	2	Sec	na	IM 2 TM	7002_A0688	na
7002_A0689	cyan10578	1	na	"two component signal transduction system, hybrid response regulator with GAF sensory domain"	na	na	Sensory transduction	na	na	na	na	na	na	na	2.7.13.3	na	2	Sec	na	IM 1 TM	7002_A0689	na
7002_A0690	cyan1493	11	na	bicarbonate uptake permease IctB	ictB	na	Transport|uptake:bicarbonate	na	na	na	na	na	na	9.B.67.1	na	core	2	Sec	na	IM 11 TM	7002_A0690	slr1515
7002_A0691	cyan2977	14	na	ribosome small subunit-stimulated GTPase EngC	engC	na	Universal GTPases	na	na	na	na	na	na	na	na	core	2	na	na	cyt	7002_A0691	sll0898
7002_A0692	cyan2978	14	na	predicted redox regulator of disulfide bond formation SirA family	na	na	na	na	na	na	na	na	na	na	na	core	2	na	na	cyt	7002_A0692	ssl1707
7002_A0693	cyan2979	14	21292744	chaperone protein DnaJ	dnaJ	na	Chaperone	na	na	na	na	na	na	na	na	core	2	na	na	cyt	7002_A0693	sll0897
7002_A0694	cyan2395	11	na	molecular chaperone DnaK1	dnaK1	na	Chaperone	na	na	na	na	na	na	na	na	core	2	na	na	cyt	7002_A0694	sll0058
7002_A0695	cyan2396	14	na	heat shock protein GrpE	grpE	na	Heat shock	na	na	na	na	na	na	na	na	core	2	na	na	cyt	7002_A0695	sll0057
7002_A0696	cyan2397	12	na	type IV fimbrial assembly ATPase PilB	pilB	na	Bacterial motility:Gliding	na	na	na	na	na	na	na	na	core	2	na	na	cyt-IM assoc	7002_A0696	slr0063
7002_A0697	cyan2053	12	na	pilin retraction protein PilT	pilT	na	Bacterial motility:Gliding	na	na	na	na	na	na	na	na	core	2	na	na	cyt-IM assoc	7002_A0697	slr0161
7002_A0699	cyan2055	12	na	type IV fimbrial assembly protein PilC	pilC	na	Bacterial motility:Gliding	na	na	na	na	na	na	na	na	core	2	Sec	na	IM 4 TM	7002_A0699	slr0163
7002_A0700	cyan2648	9	na	conserved hypothetical protein	na	na	na	na	na	na	na	na	na	na	na	na	2	na	na	cyt	7002_A0700	slr0845
7002_A0701	cyan0652	11	na	hypothetical protein	na	na	na	na	na	na	na	na	na	na	na	core	2	na	na	cyt	7002_A0701	slr1395
7002_A0702	cyan2264	14	na	protein of unknown funciton DUF185	na	na	na	na	na	na	na	na	na	na	na	core	2	na	na	cyt	7002_A0702	slr0351
7002_A0703	cyan1237	9	na	"homogentisate phytyltransferase, HggT"	hggT	na	Cofactor vitamin E (tocopherol) synth	na	na	na	na	na	na	na	2.5.1.-	core	2	Sec	na	IM 8 TM	7002_A0703	slr1736
7002_A0704	cyan10579	1	na	alpha/beta hydrolase fold protein	na	na	Proteolysis	na	na	na	na	S33	na	na	3.8.1.5	na	2	na	na	cyt	7002_A0704	na
7002_A0705	cyan2230	14	na	ABC-type export system ATPase component	na	na	Transport	na	ATP	na	na	na	na	3.A.1.105	3.6.3.-	core	2	na	na	cyt-IM assoc	7002_A0705	sll0759
7002_A0706	cyan3028	14	20023146	histidinol-phosphate phosphatase	na	na	AA synth: Aromatic (his)	na	na	na	na	na	na	na	3.1.3.15	core	2	na	na	cyt	7002_A0706	sll1329
7002_A0707	cyan1695c	14	19540827	oxygen-dependent Mg protoporphyrin IX monomethyl ester oxidative cyclase AcsF1	acsF1	chlAI ycf59	Chlorophyll Biosynthesis	na	na	na	na	na	na	na	1.14.13.81	core	2	na	na	cyt	7002_A0707	sll1214
7002_A0708	cyan0193	14	na	GTP-binding protein TypA	typA	bipA	Universal GTPases	na	na	na	na	na	na	na	na	core	2	na	na	cyt	7002_A0708	slr1105
7002_A0709	cyan10580	1	na	hypothetical protein	na	na	na	na	na	na	na	na	na	na	na	na	2	Sec	na	IM 2 TM	7002_A0709	na
7002_A0710	cyan0290	11	na	glycolate oxidase subunit FAD binding subunit GlcE	glcE	na	Glycolate degradation	na	FAD	na	na	na	na	na	1.1.99.14	core	2	na	na	cyt	7002_A0710	sll1189
7002_A0711	cyan1769	7	na	hypothetical protein	na	na	na	na	na	na	na	na	na	na	na	na	2	na	na	cyt	7002_A0711	ssr2130
7002_A0712	cyan0748	14	na	ABC-type transport system ATPase and permease components	na	na	Transport|export	na	ATP	na	na	na	na	3.A.1.106	3.6.3.-	core	2	Sec	na	IM 5 TM	7002_A0712	slr1149
7002_A0713	cyan9511b	7	na	phosphonate ABC transport system ATPase component PhnC	phnC	na	alkylphosphonate utilization	na	ATP	na	na	na	na	3.A.1.9	3.6.3.28	na	2	na	na	cyt-IM assoc	7002_A0713	na
7002_A0714	cyan5357	7	na	peptidase S9X family	na	na	Proteolysis	na	na	na	na	S9X	na	na	na	pCC7120delta	2	Sec	na	IM 1 TM	7002_A0714	na
7002_A0715	cyan2759	14	na	ribosomal RNA large subunit methyltransferase N RlmN	rlmN	na	rRNA modification	na	4Fe4S	na	na	na	na	na	2.1.1.-	core	2	na	na	cyt	7002_A0715	sll0098
7002_A0716	cyan0466	14	na	twin-arginine protein translocation system component MttA	mttA	tatA	Transport|export:TAT	na	na	na	na	na	na	2.A.64.2	na	core	2	Sec	na	IM 1 TM	7002_A0716	slr1046
7002_A0717	cyan4288	5	na	conserved hypothetical protein	na	na	na	na	na	na	na	na	na	na	na	na	2	na	na	cyt	7002_A0717	na
7002_A0718	cyan1483	14	17932115 15459199 20656904	digalactosyldiacylglycerol (DGDG) synthase DgdA	dgdA	ktrE	Glycerolipid and Glycerophospholipid Metabolism	na	na	na	na	na	GT4	na	2.4.1.241	core	2	na	na	cyt	7002_A0718	slr1508
7002_A0719	cyan2083a	12	na	multidrug efflux transporter MFS family	na	na	Transport|export	na	na	na	na	na	na	2.A.1	na	core	2	Sec	na	IM 12 TM	7002_A0719	slr1935
7002_A0720	cyan0957	10	na	urease accessory protein UreE	ureE	na	Nitrogen assimilation from urea	na	na	na	na	na	na	na	na	na	2	na	na	cyt	7002_A0720	slr1219
7002_A0721	cyan10582	1	na	HD domain-containing protein	na	na	na	na	na	na	na	na	na	na	na	na	2	na	na	cyt	7002_A0721	na
7002_A0722	cyan10583	1	na	hypothetical protein	na	na	junk?	na	na	na	na	na	na	na	na	na	2	na	na	cyt	7002_A0722	na
7002_A0723	cyan10584	2	na	pentapeptide repeat-containing protein	na	na	rfr	na	na	na	na	na	na	na	na	na	2	Sec	na	IM 2 TM	7002_A0723	na
7002_A0724	cyan6815a	3	na	"FAD-dependent oxidoreductase, glucose-methanol-choline oxidoreductase family"	na	na	na	na	FAD	na	na	na	na	na	na	na	2	na	na	cyt	7002_A0724	na
7002_A0725	cyan1439	5	na	"heme-copper quinol oxidase, small subunit (subunit III), CtaEII"	ctaEII	na	Terminal cytochrome C oxidases	na	na	na	na	na	na	na	1.9.3.1	na	2	Sec	na	IM 3 TM	7002_A0725	slr2083
7002_A0726	cyan1438	5	na	"heme-copper quinol oxidase, large subunit (subunit I), CtaDII"	ctaDII	na	Terminal cytochrome C oxidases	na	na	na	na	na	na	na	1.9.3.1	na	2	Sec	na	IM 12 TM	7002_A0726	slr2082
7002_A0727	cyan0728c	5	na	"heme-copper quinol oxidase, subunit II, CtaCII"	ctaCII	na	Terminal cytochrome C oxidases	na	Cu	na	na	na	na	na	1.9.3.1	na	2	Sec	na	IM 3 TM	7002_A0727	sll0813
7002_A0728	cyan3101	5	na	membrane protein of unknown function DUF2231	na	na	Transport	na	na	na	na	na	na	na	na	na	2	Sec	na	IM 4 TM	7002_A0728	sll1486
7002_A0729	cyan3102a	5	na	membrane protein of unknown function DUF2231	na	na	Transport	na	na	na	na	na	na	na	na	na	2	Sec	na	IM 4 TM	7002_A0729	sll1485
7002_A0730	cyan1843	10	na	(R)-citramalate synthase CimA	cimA	na	AA synth: ILV	na	na	na	na	na	na	na	2.3.1.182	na	2	na	na	cyt	7002_A0730	sll1564
7002_A0731	cyan4416	3	na	conserved hypothetical protein	na	na	na	na	na	na	na	na	na	na	na	na	2	na	na	cyt	7002_A0731	na
7002_A0732	cyan1491	11	12069591 16155179	photosystem II biogenesis protein Psp29	psp29	thf1	Photosystem II	na	na	na	na	na	na	na	na	core	2	na	na	cyt	7002_A0732	sll1414
7002_A0733	cyan0163	14	na	F1 ATP synthase complex gamma subunit AtpG	atpG	na	F0F1-type ATP synthase	na	na	na	na	na	na	na	3.6.3.14	core	2	na	na	cyt-TM assoc	7002_A0733	sll1327
7002_A0734	cyan0164	14	na	F1 ATP synthase complex alpha subunit AtpA	atpA	na	F0F1-type ATP synthase	na	na	na	na	na	na	na	3.6.3.14	core	2	na	na	cyt-TM assoc	7002_A0734	sll1326
7002_A0735	cyan0165	14	na	F1 ATP synthase complex delta subunit AtpH	atpH	na	F0F1-type ATP synthase	na	na	na	na	na	na	na	3.6.3.14	core	2	na	na	cyt-TM assoc	7002_A0735	sll1325
7002_A0736	cyan0166	14	na	F0 ATP synthase complex B subunit AtpF	atpF	na	F0F1-type ATP synthase	na	na	na	na	na	na	na	3.6.3.14	core	2	Sec	na	TM 1 TM	7002_A0736	sll1324
7002_A0737	cyan0167	14	na	F0 ATP synthase complex B' subunit AtpG	atpG	na	F0F1-type ATP synthase	na	na	na	na	na	na	na	3.6.3.14	core	2	Sec	na	TM 1 TM	7002_A0737	sll1323
7002_A0738	cyan0168	14	na	F0 ATP synthase complex subunit C AtpE	atpE	na	F0F1-type ATP synthase	na	na	na	na	na	na	na	3.6.3.14	core	2	Sec	na	TM 1 TM	7002_A0738	ssl2615
7002_A0739	cyan0169	14	na	F0 ATP synthase complex subunit A AtpB	atpB	na	F0F1-type ATP synthase	na	na	na	na	na	na	na	3.6.3.14	core	2	Sec	na	TM 5 TM	7002_A0739	sll1322
7002_A0740	cyan0170	14	na	F0 ATP synthase complex locus membrane protein AtpI	atpI	na	F0F1-type ATP synthase	na	na	na	na	na	na	na	3.6.3.14	core	2	Sec	na	TM 4 TM	7002_A0740	sll1321
7002_A0741	cyan1473	9	na	"oxidoreductase, aldo/keto reductase family protein"	na	na	na	na	na	na	na	na	na	na	1.1.1.-	na	2	na	na	cyt	7002_A0741	slr1503
7002_A0742	cyan10585	1	na	hypothetical protein	na	na	na	na	na	na	na	na	na	na	na	na	2	na	na	cyt	7002_A0742	na
7002_A0742.1	cyan10586	1	na	conserved hypothetical protein	na	na	na	na	na	na	na	na	na	na	na	na	2	na	na	cyt	7002_A0742.1	na
7002_A0743	cyan1179	14	na	1-hydroxy-2-methyl-2-(E)-butenyl 4-diphosphate synthase IspG	ispG	na	Isoprenoid synth	na	4Fe-4S	na	na	na	na	na	1.17.7.1	core	2	na	na	cyt	7002_A0743	slr2136
7002_A0744	cyan2919	14	na	BioD-like N-terminal domain of phosphotransacetylase	na	na	na	na	na	na	na	na	na	na	na	core	2	na	na	cyt	7002_A0744	slr0039
7002_A0745	cyan2918	11	na	hypothetical protein	na	na	na	na	na	na	na	na	na	na	na	core	2	na	na	cyt	7002_A0745	slr0038
7002_A0746	cyan0320	8	na	"tRNA dihydrouridine synthase A, DusA"	dusA	yjbN	tRNA modification	na	FMN	na	na	na	na	na	na	na	2	na	na	cyt	7002_A0746	sll0926
7002_A0747	cyan1630	14	na	protein of unknown function DUF1537	na	na	na	na	na	na	na	na	na	na	na	core	2	na	na	cyt	7002_A0747	slr1342
7002_A0748	cyan2655	14	na	16S rRNA (guanine527-N7)-methyltransferase RsmG	rsmG	gidB	rRNA modication - 16S	na	na	na	na	na	na	na	na	core	2	na	na	cyt	7002_A0748	slr0072
7002_A0749	cyan1560	14	na	F1 ATP synthase complex beta subunit AtpD	atpD	na	F0F1-type ATP synthase	na	na	na	na	na	na	na	3.6.3.14	core	2	na	na	cyt-TM assoc	7002_A0749	slr1329
7002_A0750	cyan1561	14	na	F1 ATP synthase complex epsilon subunit AtpC	atpC	na	F0F1-type ATP synthase	na	na	na	na	na	na	na	3.6.3.14	core	2	na	na	cyt-TM assoc	7002_A0750	slr1330
7002_A0751	cyan2589	14	10874039	30S ribosomal component Ycf65	ycf65	na	Translation	na	na	na	na	na	na	na	na	core	2	na	na	cyt	7002_A0751	slr0923
7002_A0752	cyan0121	14	na	DUF150 family protein clustered with NusA transcription elongation factor	na	na	na	na	na	na	na	na	na	na	na	core	2	na	na	cyt	7002_A0752	slr0742
7002_A0753	cyan0122	14	na	transcription elongation factor NusA	nusA	na	na	na	na	na	na	na	na	na	na	core	2	na	na	cyt	7002_A0753	slr0743
7002_A0754	cyan0123	11	na	protein of unknown function DUF448	na	na	na	na	na	na	na	na	na	na	na	core	2	na	na	cyt	7002_A0754	ssr1238
7002_A0755	cyan0124	14	na	translation initiation factor IF-2 InfB	infB	na	Translation	na	na	na	na	na	na	na	na	core	2	na	na	cyt	7002_A0755	slr0744
7002_A0755.1	cyan0153	9	na	"cytochrome b6-f complex subunit VIII, PetN"	petN	na	Cytochrome B6-F complex	na	na	na	na	na	na	na	na	core	2	Sec	na	TM 1 TM	7002_A0755.1	sml0004
7002_A0756	cyan1122	12	na	deoxyribose-phosphate aldolase DeoC	deoC	na	Pentose phosphate pathway	na	na	na	na	na	na	na	4.1.2.4	core	2	na	na	cyt	7002_A0756	sll1776
7002_A0757	cyan2169	14	na	DNA recombination and repair protein RecO	recO	na	DNA Repair	na	Zn	na	na	na	na	na	na	core	2	na	na	cyt	7002_A0757	slr0181
7002_A0758	cyan10587	1	na	hypothetical protein	na	na	na	na	na	na	na	na	na	na	na	na	2	Sec	na	IM 1 TM	7002_A0758	na
7002_A0759	cyan9509b	7	na	ABC-type phosphonate uptake system permease component PhnE	phnE	na	Nitrogen assimilation - aminophosphonate; Phosphorous assmiliation	na	na	na	na	na	na	3.A.1.9	3.6.3.28	na	2	Sec	na	IM 11 TM	7002_A0759	na
7002_A0759.1	cyan2418a	14	na	photosystem II reaction center protein PsbX	psbX	na	Photosystem II	na	na	na	na	na	na	na	na	core	2	Sec	na	TM 1 TM	7002_A0759.1	sml0002
7002_A0760	cyan2695	14	na	conserved hypothetical protein YCF66	ycf66	na	na	na	na	na	na	na	na	na	na	core	2	Sec	na	IM 3 TM	7002_A0760	slr0503
7002_A0761	cyan2696	6	na	WD-40-like beta propeller repeat-containing protein	na	na	tolB:like	na	na	na	na	S09	na	na	na	na	2	Sec	LspA	LP -IM	7002_A0761	slr0505
7002_A0762	cyan1453	4	na	hypothetical protein	na	na	na	na	na	na	na	na	na	na	na	na	2	Sec	na	IM 1 TM	7002_A0762	ssl3769
7002_A0763	cyan1409	9	na	alpha/beta hydrolase fold protein	na	na	Proteolysis	na	na	na	na	S33	na	na	na	na	2	na	na	cyt	7002_A0763	slr0264
7002_A0764	cyan1273	10	na	"ABC transport system, ATPase component"	na	na	Transport	na	ATP	na	na	na	na	na	3.6.3.-	na	2	na	na	cyt-IM assoc	7002_A0764	slr0864
7002_A0765	cyan2683	7	18502765	cation- and S-adenosyl-l-methionine-dependent O-methyltransferase Omt	omt	na	na	na	na	na	na	na	na	na	2.1.1.-	na	2	na	na	cyt	7002_A0765	slr0095
7002_A0766	cyan10589a	6	na	"glycosyl transferase, group 2 family protein"	na	na	na	na	na	na	na	na	na	na	na	na	2	Sec	na	IM 2 TM	7002_A0766	slr1943
7002_A0767	cyan0621b	14	na	thylakoid signal peptidase I LepB1	lepB1	na	Proteolysis	na	na	na	na	S26	na	na	3.4.21.89	core	2	Sec	na	TM 1 TM	7002_A0767	sll0716
7002_A0768	cyan2389	6	na	hypothetical protein	na	na	na	na	na	na	na	na	na	na	na	na	2	Sec	na	IM 3 TM	7002_A0768	sll0062
7002_A0769	cyan0146	14	21339611	ABC-type lipopolysaccharide export system ATPase component LptB	lptB	na	Lipopolysaccharide synth - Transport	na	ATP	na	na	na	na	3.A.1	3.6.3.39	core	2	na	na	cyt-IM assoc	7002_A0769	slr0251
